100.000	3797689385.735	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689385.835	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689385.935	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689386.036	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689386.136	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689386.235	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689386.335	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689386.435	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689386.536	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689386.636	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689386.735	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689386.835	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689386.936	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689387.035	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689387.137	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689387.237	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689387.337	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689387.436	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689387.537	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689387.636	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689387.737	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689387.837	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689387.936	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689388.037	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689388.137	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689388.237	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689388.338	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689388.438	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689388.538	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689388.638	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689388.738	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689388.838	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689388.939	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689389.039	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689389.139	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689389.239	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689389.339	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689389.439	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689389.539	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689389.639	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689389.739	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689389.840	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689389.939	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689390.039	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689390.140	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689390.240	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689390.341	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689390.442	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689390.542	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689390.642	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689390.741	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689390.842	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689390.942	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689391.043	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689391.144	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689391.245	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689391.346	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689391.446	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689391.546	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689391.647	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689391.748	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689391.849	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689391.948	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689392.049	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689392.149	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689392.248	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689392.349	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689392.449	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689392.549	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689392.650	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689392.750	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689392.849	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689392.950	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689393.050	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689393.150	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689393.249	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689393.350	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689393.449	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689393.551	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689393.651	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689393.751	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689393.852	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689393.951	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689394.053	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689394.154	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689394.255	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689394.357	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689394.456	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689394.558	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689394.657	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689394.758	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689394.858	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689394.957	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689395.058	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689395.157	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689395.259	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689395.359	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689395.459	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
100.000	3797689395.560	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
0.000	3797689404.703	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
0.000	3797689404.704	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
0.000	3797689404.710	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
0.000	3797689404.717	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
0.000	3797689404.723	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
0.000	3797689404.730	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
0.000	3797689404.736	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
0.000	3797689404.742	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
0.000	3797689404.750	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
0.000	3797689404.756	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
0.000	3797689404.762	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
0.000	3797689404.769	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
0.000	3797689404.775	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
0.000	3797689404.782	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
0.000	3797689404.789	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
0.000	3797689404.795	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
0.000	3797689404.802	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
0.000	3797689404.808	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
0.000	3797689404.814	99.100	99.100	99.100	37.700	99.100	99.100	99.100	37.700	37.700	99.100
