63473.538	2.388
63473.550	2.393
63473.562	2.388
63473.574	2.388
63494.908	2.393
63494.917	2.388
63494.931	2.388
63494.942	2.393
63494.956	2.388
63.001	0.000	1.360	1.390	1.367	1.389	1.000
63.008	0.000	1.360	1.390	1.367	1.389	1.000
63.016	0.000	1.365	1.390	1.372	1.389	1.000
63.023	0.000	1.360	1.390	1.372	1.389	1.000
63.031	0.000	1.365	1.390	1.372	1.389	1.000
63.038	0.000	1.360	1.385	1.372	1.389	1.000
63.045	0.000	1.360	1.390	1.372	1.389	1.000
63.053	0.000	1.360	1.390	1.372	1.389	1.000
63.060	0.000	1.360	1.390	1.372	1.389	1.000
63.069	0.000	1.360	1.390	1.372	1.389	1.000
63.076	0.000	1.360	1.385	1.367	1.394	1.000
63.083	0.000	1.365	1.390	1.372	1.389	1.000
63.090	0.000	1.360	1.390	1.367	1.389	1.000
63.097	0.000	1.360	1.385	1.372	1.389	1.000
63.105	0.000	1.360	1.385	1.367	1.384	1.000
63.112	0.000	1.360	1.390	1.372	1.389	1.000
63.119	0.000	1.360	1.385	1.372	1.394	1.000
63.127	0.000	1.360	1.390	1.372	1.389	1.000
63.134	0.000	1.360	1.385	1.372	1.389	1.000
63.142	0.000	1.360	1.390	1.372	1.389	1.000
63.149	0.000	1.360	1.390	1.372	1.389	1.000
63.156	0.000	1.360	1.390	1.372	1.389	1.000
63.163	0.000	1.360	1.390	1.377	1.394	1.000
63.170	0.000	1.360	1.390	1.372	1.389	1.000
63.177	0.000	1.360	1.390	1.372	1.389	1.000
63.190	0.000	1.360	1.385	1.372	1.389	1.000
63.194	0.000	1.365	1.390	1.372	1.389	1.000
63.201	0.000	1.360	1.385	1.367	1.389	1.000
63.208	0.000	1.360	1.390	1.372	1.389	1.000
63.223	0.000	1.355	1.390	1.372	1.389	1.000
63.231	0.000	1.360	1.390	1.372	1.389	1.000
63.238	0.000	1.360	1.390	1.367	1.394	1.000
63.245	0.000	1.360	1.390	1.372	1.389	1.000
63.252	0.000	1.360	1.390	1.367	1.389	1.000
63.259	0.000	1.360	1.390	1.372	1.389	1.000
63.266	0.000	1.360	1.390	1.372	1.389	1.000
63.274	0.000	1.360	1.390	1.372	1.394	1.000
63.280	0.000	1.365	1.390	1.372	1.389	1.000
63.286	0.000	1.360	1.390	1.372	1.389	1.000
63.302	0.000	1.360	1.390	1.372	1.389	1.000
63.309	0.000	1.360	1.390	1.372	1.389	1.000
63.316	0.000	1.365	1.390	1.367	1.389	1.000
63.323	0.000	1.355	1.385	1.372	1.389	1.000
63.330	0.000	1.360	1.390	1.377	1.394	1.000
63.337	0.000	1.360	1.390	1.372	1.389	1.000
63.344	0.000	1.360	1.390	1.367	1.394	1.000
63.351	0.000	1.360	1.390	1.372	1.389	1.000
63.359	0.000	1.360	1.390	1.372	1.389	1.000
63.366	0.000	1.360	1.390	1.372	1.389	1.000
63.373	0.000	1.360	1.390	1.372	1.389	1.000
63.379	0.000	1.365	1.390	1.372	1.389	1.000
63.386	0.000	1.360	1.390	1.372	1.389	1.000
63.393	0.000	1.360	1.390	1.372	1.394	1.000
63.400	0.000	1.360	1.385	1.372	1.389	1.000
63.407	0.000	1.360	1.390	1.372	1.389	1.000
63.414	0.000	1.365	1.390	1.372	1.384	1.000
63.421	0.000	1.360	1.385	1.367	1.389	1.000
63.428	0.000	1.360	1.390	1.372	1.389	1.000
63.435	0.000	1.360	1.390	1.372	1.389	1.000
63.442	0.000	1.360	1.390	1.372	1.389	1.000
63.449	0.000	1.360	1.390	1.372	1.389	1.000
63.456	0.000	1.360	1.385	1.372	1.389	1.000
63.463	0.000	1.360	1.390	1.372	1.394	1.000
63.470	0.000	1.360	1.390	1.367	1.389	1.000
63.477	0.000	1.360	1.390	1.372	1.389	1.000
63.484	0.000	1.360	1.385	1.372	1.389	1.000
63.491	0.000	1.355	1.385	1.367	1.389	1.000
63.498	0.000	1.365	1.390	1.372	1.389	1.000
63.505	0.000	1.360	1.385	1.372	1.389	1.000
63.512	0.000	1.365	1.396	1.377	1.389	1.000
63.519	0.000	1.355	1.390	1.372	1.389	1.000
63.523	0.000	1.360	1.385	1.372	1.384	1.000
63.530	0.000	1.360	1.396	1.372	1.389	1.000
63.537	0.000	1.360	1.390	1.372	1.389	1.000
63.544	0.000	1.360	1.390	1.372	1.389	1.000
63.551	0.000	1.365	1.390	1.367	1.389	1.000
63.558	0.000	1.360	1.390	1.372	1.389	1.000
63.565	0.000	1.360	1.390	1.372	1.389	1.000
63.572	0.000	1.360	1.390	1.372	1.389	1.000
63.579	0.000	1.360	1.390	1.372	1.394	1.000
63.586	0.000	1.360	1.390	1.372	1.384	1.000
63.591	0.000	1.360	1.390	1.372	1.389	1.000
63.598	0.000	1.365	1.390	1.372	1.389	1.000
63.605	0.000	1.355	1.390	1.367	1.389	1.000
63.612	0.000	1.365	1.390	1.372	1.389	1.000
63.620	0.000	1.360	1.390	1.372	1.389	1.000
63.627	0.000	1.360	1.390	1.377	1.389	1.000
63.634	0.000	1.360	1.385	1.372	1.389	1.000
63.641	0.000	1.360	1.396	1.367	1.389	1.000
63.648	0.000	1.365	1.390	1.372	1.389	1.000
63.655	0.000	1.360	1.385	1.372	1.389	1.000
63.662	0.000	1.355	1.390	1.372	1.389	1.000
63.669	0.000	1.360	1.390	1.372	1.389	1.000
63.677	0.000	1.360	1.390	1.372	1.389	1.000
63.690	0.000	1.360	1.390	1.372	1.389	1.000
63.694	0.000	1.355	1.390	1.372	1.389	1.000
63.701	0.000	1.360	1.390	1.372	1.384	1.000
63.709	0.000	1.360	1.390	1.372	1.389	1.000
63.716	0.000	1.360	1.390	1.372	1.389	1.000
63.723	0.000	1.360	1.385	1.367	1.389	1.000
63.730	0.000	1.360	1.390	1.372	1.389	1.000
63.737	0.000	1.360	1.390	1.372	1.384	1.000
63.745	0.000	1.360	1.390	1.372	1.389	1.000
63.753	0.000	1.360	1.390	1.372	1.389	1.000
63.761	0.000	1.360	1.390	1.372	1.389	1.000
63.769	0.000	1.360	1.385	1.372	1.389	1.000
63.778	0.000	1.360	1.390	1.372	1.389	1.000
63.786	0.000	1.365	1.390	1.372	1.389	1.000
63.794	0.000	1.360	1.390	1.372	1.389	1.000
63.802	0.000	1.360	1.385	1.367	1.389	1.000
63.810	0.000	1.360	1.390	1.372	1.389	1.000
63.818	0.000	1.360	1.390	1.367	1.389	1.000
63.826	0.000	1.360	1.396	1.372	1.389	1.000
63.833	0.000	1.360	1.390	1.372	1.389	1.000
63.841	0.000	1.360	1.390	1.372	1.389	1.000
63.849	0.000	1.365	1.390	1.372	1.389	1.000
63.857	0.000	1.365	1.390	1.372	1.389	1.000
63.864	0.000	1.365	1.390	1.372	1.389	1.000
63.872	0.000	1.360	1.385	1.372	1.389	1.000
63.880	0.000	1.360	1.385	1.372	1.394	1.000
63.888	0.000	1.360	1.390	1.367	1.389	1.000
63.896	0.000	1.360	1.385	1.372	1.394	1.000
63.903	0.000	1.360	1.390	1.372	1.389	1.000
63.911	0.000	1.360	1.390	1.372	1.389	1.000
63.919	0.000	1.360	1.385	1.367	1.394	1.000
63.927	0.000	1.360	1.390	1.372	1.389	1.000
63.934	0.000	1.360	1.390	1.372	1.389	1.000
63.942	0.000	1.360	1.390	1.372	1.389	1.000
63.950	0.000	1.355	1.390	1.372	1.389	1.000
63.958	0.000	1.355	1.385	1.372	1.389	1.000
63.966	0.000	1.360	1.390	1.372	1.389	1.000
63.975	0.000	1.360	1.390	1.372	1.389	1.000
63.983	0.000	1.360	1.390	1.372	1.389	1.000
63.990	0.000	1.360	1.390	1.372	1.389	1.000
63.998	0.000	1.355	1.390	1.367	1.389	1.000
64.006	0.000	1.360	1.390	1.372	1.389	1.000
64.014	0.000	1.360	1.390	1.372	1.389	1.000
64.022	0.000	1.360	1.390	1.367	1.389	1.000
64.030	0.000	1.360	1.396	1.372	1.389	1.000
64.038	0.000	1.360	1.390	1.372	1.389	1.000
64.046	0.000	1.360	1.390	1.372	1.389	1.000
64.053	0.000	1.360	1.390	1.372	1.384	1.000
64.062	0.000	1.360	1.390	1.372	1.394	1.000
64.070	0.000	1.355	1.390	1.372	1.389	1.000
64.078	0.000	1.360	1.390	1.372	1.389	1.000
64.085	0.000	1.355	1.390	1.372	1.389	1.000
64.094	0.000	1.360	1.390	1.367	1.389	1.000
64.102	0.000	1.360	1.385	1.372	1.389	1.000
64.111	0.000	1.360	1.390	1.377	1.389	1.000
64.119	0.000	1.360	1.390	1.372	1.389	1.000
64.127	0.000	1.360	1.390	1.372	1.389	1.000
64.136	0.000	1.360	1.390	1.372	1.389	1.000
64.144	0.000	1.360	1.390	1.372	1.384	1.000
64.151	0.000	1.360	1.390	1.372	1.389	1.000
64.159	0.000	1.360	1.385	1.372	1.389	1.000
64.167	0.000	1.360	1.390	1.367	1.389	1.000
64.176	0.000	1.365	1.390	1.372	1.389	1.000
64.184	0.000	1.360	1.390	1.372	1.389	1.000
64.193	0.000	1.365	1.390	1.372	1.389	1.000
64.201	0.000	1.360	1.390	1.367	1.389	1.000
64.209	0.000	1.360	1.385	1.372	1.389	1.000
64.218	0.000	1.360	1.390	1.372	1.389	1.000
64.226	0.000	1.360	1.390	1.372	1.394	1.000
64.234	0.000	1.360	1.390	1.372	1.389	1.000
64.242	0.000	1.365	1.390	1.372	1.384	1.000
64.250	0.000	1.360	1.385	1.372	1.394	1.000
64.260	0.000	1.360	1.390	1.372	1.389	1.000
64.268	0.000	1.360	1.390	1.367	1.389	1.000
64.276	0.000	1.360	1.390	1.372	1.389	1.000
64.283	0.000	1.360	1.385	1.372	1.389	1.000
64.290	0.000	1.360	1.390	1.372	1.394	1.000
64.297	0.000	1.360	1.390	1.377	1.389	1.000
64.305	0.000	1.360	1.390	1.367	1.384	1.000
64.313	0.000	1.365	1.390	1.372	1.389	1.000
64.320	0.000	1.360	1.390	1.372	1.389	1.000
64.328	0.000	1.360	1.390	1.372	1.389	1.000
64.335	0.000	1.360	1.390	1.367	1.389	1.000
64.343	0.000	1.360	1.396	1.372	1.389	1.000
64.360	0.000	1.365	1.390	1.372	1.389	1.000
64.368	0.000	1.360	1.390	1.367	1.389	1.000
64.376	0.000	1.360	1.390	1.372	1.389	1.000
64.384	0.000	1.360	1.390	1.372	1.389	1.000
64.392	0.000	1.365	1.390	1.372	1.389	1.000
64.400	0.000	1.360	1.385	1.367	1.389	1.000
64.407	0.000	1.360	1.390	1.372	1.389	1.000
64.415	0.000	1.360	1.390	1.372	1.389	1.000
64.423	0.000	1.360	1.390	1.372	1.389	1.000
64.431	0.000	1.360	1.390	1.372	1.389	1.000
64.439	0.000	1.355	1.385	1.372	1.389	1.000
64.447	0.000	1.365	1.390	1.372	1.389	1.000
64.454	0.000	1.360	1.385	1.367	1.389	1.000
64.462	0.000	1.365	1.390	1.372	1.389	1.000
64.469	0.000	1.360	1.390	1.372	1.389	1.000
64.476	0.000	1.365	1.390	1.372	1.389	1.000
64.483	0.000	1.360	1.390	1.372	1.389	1.000
64.490	0.000	1.360	1.385	1.372	1.389	1.000
64.498	0.000	1.360	1.390	1.372	1.389	1.000
64.505	0.000	1.360	1.390	1.372	1.389	1.000
64.513	0.000	1.360	1.390	1.372	1.389	1.000
64.520	0.000	1.360	1.390	1.367	1.389	1.000
64.528	0.000	1.355	1.390	1.372	1.394	1.000
64.536	0.000	1.360	1.390	1.367	1.389	1.000
64.543	0.000	1.360	1.390	1.372	1.389	1.000
64.551	0.000	1.360	1.390	1.372	1.389	1.000
64.559	0.000	1.360	1.390	1.372	1.389	1.000
64.566	0.000	1.360	1.390	1.372	1.389	1.000
64.574	0.000	1.360	1.390	1.372	1.389	1.000
64.582	0.000	1.360	1.390	1.372	1.389	1.000
64.589	0.000	1.360	1.390	1.372	1.389	1.000
64.597	0.000	1.365	1.390	1.377	1.389	1.000
64.604	0.000	1.360	1.385	1.372	1.389	1.000
64.612	0.000	1.360	1.385	1.372	1.389	1.000
64.619	0.000	1.355	1.390	1.372	1.389	1.000
64.626	0.000	1.365	1.390	1.372	1.389	1.000
64.634	0.000	1.360	1.390	1.372	1.384	1.000
64.642	0.000	1.360	1.390	1.372	1.389	1.000
64.649	0.000	1.360	1.385	1.367	1.394	1.000
64.657	0.000	1.360	1.390	1.372	1.389	1.000
64.665	0.000	1.355	1.390	1.372	1.389	1.000
64.673	0.000	1.360	1.390	1.372	1.384	1.000
64.681	0.000	1.360	1.385	1.367	1.389	1.000
64.690	0.000	1.360	1.385	1.372	1.389	1.000
64.698	0.000	1.360	1.385	1.372	1.389	1.000
64.707	0.000	1.360	1.385	1.372	1.389	1.000
64.716	0.000	1.360	1.390	1.372	1.389	1.000
64.725	0.000	1.360	1.390	1.372	1.394	1.000
64.733	0.000	1.360	1.385	1.372	1.389	1.000
64.740	0.000	1.360	1.390	1.367	1.389	1.000
64.748	0.000	1.360	1.390	1.367	1.389	1.000
64.755	0.000	1.360	1.385	1.372	1.394	1.000
64.762	0.000	1.360	1.390	1.377	1.394	1.000
64.770	0.000	1.360	1.385	1.367	1.389	1.000
64.779	0.000	1.360	1.390	1.372	1.389	1.000
64.788	0.000	1.355	1.385	1.372	1.389	1.000
64.796	0.000	1.365	1.390	1.377	1.389	1.000
64.805	0.000	1.355	1.390	1.367	1.389	1.000
64.813	0.000	1.360	1.385	1.372	1.389	1.000
64.821	0.000	1.360	1.390	1.367	1.389	1.000
64.829	0.000	1.360	1.396	1.372	1.389	1.000
64.837	0.000	1.360	1.385	1.372	1.389	1.000
64.845	0.000	1.360	1.390	1.372	1.389	1.000
64.853	0.000	1.360	1.390	1.372	1.389	1.000
64.861	0.000	1.360	1.390	1.372	1.394	1.000
64.869	0.000	1.360	1.390	1.372	1.389	1.000
64.877	0.000	1.360	1.390	1.372	1.389	1.000
64.885	0.000	1.360	1.390	1.372	1.389	1.000
64.894	0.000	1.355	1.390	1.377	1.389	1.000
64.903	0.000	1.360	1.390	1.372	1.389	1.000
64.913	0.000	1.360	1.390	1.377	1.389	1.000
64.922	0.000	1.360	1.390	1.372	1.384	1.000
64.931	0.000	1.360	1.390	1.372	1.389	1.000
64.940	0.000	1.355	1.390	1.372	1.389	1.000
64.949	0.000	1.365	1.390	1.367	1.389	1.000
64.958	0.000	1.360	1.390	1.372	1.389	1.000
64.966	0.000	1.360	1.396	1.372	1.389	1.000
64.975	0.000	1.365	1.385	1.367	1.389	1.000
64.982	0.000	1.360	1.385	1.372	1.389	1.000
64.991	0.000	1.360	1.385	1.372	1.389	1.000
64.999	0.000	1.365	1.385	1.372	1.389	1.000
65.007	0.000	1.360	1.390	1.372	1.389	1.000
65.019	0.000	1.360	1.390	1.372	1.389	1.000
65.027	0.000	1.360	1.390	1.372	1.389	1.000
65.035	0.000	1.360	1.390	1.367	1.389	1.000
65.044	0.000	1.360	1.390	1.372	1.389	1.000
65.052	0.000	1.360	1.396	1.372	1.384	1.000
65.061	0.000	1.360	1.390	1.372	1.389	1.000
65.070	0.000	1.360	1.390	1.372	1.389	1.000
65.080	0.000	1.360	1.390	1.372	1.394	1.000
65.089	0.000	1.365	1.385	1.367	1.389	1.000
65.099	0.000	1.360	1.390	1.372	1.389	1.000
65.109	0.000	1.360	1.396	1.377	1.389	1.000
65.118	0.000	1.360	1.385	1.372	1.389	1.000
65.128	0.000	1.360	1.390	1.372	1.389	1.000
65.137	0.000	1.360	1.385	1.372	1.389	1.000
65.147	0.000	1.360	1.390	1.367	1.389	1.000
65.157	0.000	1.360	1.390	1.372	1.394	1.000
65.166	0.000	1.360	1.396	1.367	1.389	1.000
65.176	0.000	1.360	1.390	1.372	1.389	1.000
65.185	0.000	1.360	1.385	1.367	1.384	1.000
65.195	0.000	1.360	1.390	1.372	1.389	1.000
65.204	0.000	1.355	1.385	1.372	1.394	1.000
65.214	0.000	1.360	1.390	1.372	1.389	1.000
65.224	0.000	1.360	1.390	1.372	1.389	1.000
65.233	0.000	1.360	1.390	1.372	1.389	1.000
65.242	0.000	1.360	1.385	1.372	1.389	1.000
65.251	0.000	1.360	1.390	1.372	1.389	1.000
65.260	0.000	1.360	1.385	1.372	1.389	1.000
65.269	0.000	1.355	1.385	1.372	1.389	1.000
65.278	0.000	1.365	1.390	1.372	1.389	1.000
65.288	0.000	1.355	1.390	1.367	1.389	1.000
65.297	0.000	1.360	1.390	1.372	1.389	1.000
65.306	0.000	1.355	1.390	1.372	1.389	1.000
65.315	0.000	1.360	1.390	1.372	1.384	1.000
65.324	0.000	1.360	1.385	1.372	1.389	1.000
65.333	0.000	1.360	1.390	1.372	1.389	1.000
65.342	0.000	1.360	1.385	1.372	1.389	1.000
65.351	0.000	1.360	1.390	1.372	1.389	1.000
65.360	0.000	1.365	1.390	1.372	1.389	1.000
65.369	0.000	1.360	1.390	1.372	1.389	1.000
65.379	0.000	1.360	1.390	1.372	1.389	1.000
65.387	0.000	1.355	1.390	1.372	1.389	1.000
65.397	0.000	1.365	1.390	1.372	1.389	1.000
65.406	0.000	1.360	1.385	1.372	1.389	1.000
65.415	0.000	1.360	1.385	1.372	1.389	1.000
65.426	0.000	1.360	1.385	1.372	1.384	1.000
65.436	0.000	1.360	1.390	1.372	1.389	1.000
65.445	0.000	1.365	1.385	1.367	1.389	1.000
65.454	0.000	1.355	1.385	1.367	1.389	1.000
65.463	0.000	1.365	1.390	1.367	1.389	1.000
65.472	0.000	1.360	1.385	1.372	1.389	1.000
65.481	0.000	1.360	1.396	1.372	1.389	1.000
65.490	0.000	1.360	1.396	1.372	1.389	1.000
65.499	0.000	1.360	1.390	1.372	1.389	1.000
65.509	0.000	1.355	1.390	1.372	1.389	1.000
65.518	0.000	1.360	1.385	1.372	1.389	1.000
65.527	0.000	1.365	1.390	1.372	1.389	1.000
65.536	0.000	1.360	1.390	1.372	1.389	1.000
65.545	0.000	1.360	1.390	1.372	1.389	1.000
65.554	0.000	1.360	1.385	1.367	1.389	1.000
65.563	0.000	1.360	1.390	1.372	1.389	1.000
65.573	0.000	1.360	1.396	1.372	1.389	1.000
65.582	0.000	1.365	1.390	1.367	1.389	1.000
65.591	0.000	1.365	1.390	1.372	1.389	1.000
65.600	0.000	1.360	1.390	1.372	1.389	1.000
65.608	0.000	1.360	1.390	1.372	1.389	1.000
65.616	0.000	1.360	1.390	1.372	1.389	1.000
65.624	0.000	1.360	1.390	1.372	1.389	1.000
65.632	0.000	1.360	1.390	1.372	1.389	1.000
65.640	0.000	1.360	1.390	1.372	1.394	1.000
65.648	0.000	1.365	1.390	1.372	1.389	1.000
65.656	0.000	1.360	1.390	1.372	1.389	1.000
65.664	0.000	1.365	1.390	1.372	1.389	1.000
65.671	0.000	1.360	1.390	1.372	1.389	1.000
65.679	0.000	1.360	1.390	1.372	1.394	1.000
65.687	0.000	1.360	1.390	1.367	1.389	1.000
65.695	0.000	1.360	1.390	1.377	1.394	1.000
65.703	0.000	1.355	1.390	1.372	1.389	1.000
65.711	0.000	1.360	1.390	1.372	1.394	1.000
65.718	0.000	1.360	1.390	1.372	1.389	1.000
65.726	0.000	1.360	1.390	1.372	1.389	1.000
65.734	0.000	1.360	1.390	1.367	1.389	1.000
65.742	0.000	1.360	1.390	1.372	1.389	1.000
65.750	0.000	1.360	1.390	1.372	1.389	1.000
65.758	0.000	1.360	1.390	1.372	1.394	1.000
65.766	0.000	1.360	1.390	1.367	1.389	1.000
65.774	0.000	1.360	1.390	1.372	1.389	1.000
65.782	0.000	1.360	1.390	1.372	1.389	1.000
65.790	0.000	1.365	1.385	1.372	1.389	1.000
65.798	0.000	1.360	1.385	1.372	1.384	1.000
65.807	0.000	1.360	1.385	1.372	1.389	1.000
65.816	0.000	1.360	1.390	1.367	1.389	1.000
65.824	0.000	1.360	1.390	1.372	1.389	1.000
65.832	0.000	1.360	1.390	1.372	1.389	1.000
65.842	0.000	1.355	1.390	1.372	1.389	1.000
65.850	0.000	1.360	1.390	1.367	1.389	1.000
65.859	0.000	1.360	1.385	1.372	1.389	1.000
65.870	0.000	1.360	1.385	1.367	1.389	1.000
65.879	0.000	1.360	1.390	1.372	1.389	1.000
65.887	0.000	1.360	1.385	1.372	1.384	1.000
65.897	0.000	1.360	1.390	1.372	1.394	1.000
65.905	0.000	1.360	1.390	1.367	1.389	1.000
65.913	0.000	1.365	1.390	1.367	1.389	1.000
65.922	0.000	1.360	1.390	1.372	1.394	1.000
65.930	0.000	1.360	1.390	1.372	1.389	1.000
65.939	0.000	1.360	1.385	1.372	1.389	1.000
65.947	0.000	1.360	1.390	1.372	1.389	1.000
65.955	0.000	1.360	1.390	1.367	1.389	1.000
65.962	0.000	1.365	1.390	1.372	1.389	1.000
65.970	0.000	1.360	1.385	1.367	1.389	1.000
65.978	0.000	1.365	1.390	1.372	1.389	1.000
65.986	0.000	1.360	1.390	1.372	1.389	1.000
65.994	0.000	1.360	1.390	1.372	1.389	1.000
66.003	0.000	1.355	1.390	1.367	1.389	1.000
66.011	0.000	1.365	1.396	1.372	1.389	1.000
66.019	0.000	1.360	1.390	1.372	1.389	1.000
66.027	0.000	1.360	1.396	1.372	1.389	1.000
66.034	0.000	1.360	1.385	1.367	1.389	1.000
66.042	0.000	1.360	1.390	1.372	1.389	1.000
66.050	0.000	1.360	1.385	1.372	1.389	1.000
66.058	0.000	1.360	1.390	1.372	1.389	1.000
66.066	0.000	1.360	1.390	1.372	1.389	1.000
66.074	0.000	1.360	1.390	1.372	1.394	1.000
66.082	0.000	1.360	1.385	1.372	1.389	1.000
66.090	0.000	1.360	1.390	1.372	1.389	1.000
66.098	0.000	1.365	1.390	1.372	1.389	1.000
66.105	0.000	1.360	1.385	1.367	1.394	1.000
66.113	0.000	1.360	1.390	1.372	1.389	1.000
66.121	0.000	1.360	1.385	1.367	1.389	1.000
66.128	0.000	1.360	1.390	1.372	1.394	1.000
66.136	0.000	1.360	1.385	1.367	1.389	1.000
66.143	0.000	1.365	1.385	1.372	1.389	1.000
66.151	0.000	1.360	1.390	1.372	1.389	1.000
66.159	0.000	1.360	1.390	1.372	1.389	1.000
66.166	0.000	1.360	1.390	1.372	1.389	1.000
66.174	0.000	1.360	1.390	1.372	1.389	1.000
